"Series";"Time";"Value"
"cpu_usage_total.AAM";"2018-12-04T10:25:47+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:25:48+02:00";0.051
"cpu_usage_total.AAM";"2018-12-04T10:25:50+02:00";0.072
"cpu_usage_total.AAM";"2018-12-04T10:25:51+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:25:52+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:25:54+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:25:56+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:25:57+02:00";0.099
"cpu_usage_total.AAM";"2018-12-04T10:25:58+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:26:00+02:00";1.68
"cpu_usage_total.AAM";"2018-12-04T10:26:02+02:00";2.19
"cpu_usage_total.AAM";"2018-12-04T10:26:04+02:00";0.087
"cpu_usage_total.AAM";"2018-12-04T10:26:05+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:26:06+02:00";0.074
"cpu_usage_total.AAM";"2018-12-04T10:26:08+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:26:10+02:00";0.087
"cpu_usage_total.AAM";"2018-12-04T10:26:11+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:26:13+02:00";0.067
"cpu_usage_total.AAM";"2018-12-04T10:26:15+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:26:16+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:26:17+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:26:19+02:00";0.072
"cpu_usage_total.AAM";"2018-12-04T10:26:21+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:26:22+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:26:23+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:26:24+02:00";0.052
"cpu_usage_total.AAM";"2018-12-04T10:26:26+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:26:28+02:00";0.087
"cpu_usage_total.AAM";"2018-12-04T10:26:29+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:26:30+02:00";0.064
