"Series";"Time";"Value"
"memory_usage.RAP";"2018-11-29T10:45:48+02:00";611,090,432
"memory_usage.RAP";"2018-11-29T10:45:50+02:00";625,512,448
"memory_usage.RAP";"2018-11-29T10:45:52+02:00";611,434,496
"memory_usage.RAP";"2018-11-29T10:45:54+02:00";611,434,496
"memory_usage.RAP";"2018-11-29T10:45:56+02:00";611,438,592
"memory_usage.RAP";"2018-11-29T10:45:58+02:00";611,119,104
"memory_usage.RAP";"2018-11-29T10:46:00+02:00";611,119,104
"memory_usage.RAP";"2018-11-29T10:46:02+02:00";611,119,104
"memory_usage.RAP";"2018-11-29T10:46:04+02:00";611,119,104
"memory_usage.RAP";"2018-11-29T10:46:06+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:08+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:10+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:12+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:14+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:16+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:18+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:20+02:00";611,106,816
"memory_usage.RAP";"2018-11-29T10:46:22+02:00";610,594,816
"memory_usage.RAP";"2018-11-29T10:46:24+02:00";610,594,816
"memory_usage.RAP";"2018-11-29T10:46:26+02:00";610,594,816
"memory_usage.RAP";"2018-11-29T10:46:28+02:00";610,594,816
"memory_usage.RAP";"2018-11-29T10:46:30+02:00";610,603,008
"memory_usage.RAP";"2018-11-29T10:46:32+02:00";610,603,008
"memory_usage.RAP";"2018-11-29T10:46:34+02:00";610,594,816
"memory_usage.RAP";"2018-11-29T10:46:36+02:00";610,594,816
"memory_usage.RAP";"2018-11-29T10:46:38+02:00";610,603,008
"memory_usage.RAP";"2018-11-29T10:46:40+02:00";610,603,008
"memory_usage.RAP";"2018-11-29T10:46:42+02:00";610,603,008
"memory_usage.RAP";"2018-11-29T10:46:44+02:00";611,581,952
"memory_usage.RAP";"2018-11-29T10:46:46+02:00";626,749,440
"memory_usage.RAP";"2018-11-29T10:46:48+02:00";629,571,584
"memory_usage.RAP";"2018-11-29T10:46:50+02:00";629,571,584
"memory_usage.RAP";"2018-11-29T10:46:52+02:00";635,432,960
"memory_usage.RAP";"2018-11-29T10:46:54+02:00";617,771,008
"memory_usage.RAP";"2018-11-29T10:46:56+02:00";624,996,352
"memory_usage.RAP";"2018-11-29T10:46:58+02:00";618,999,808
"memory_usage.RAP";"2018-11-29T10:47:00+02:00";619,085,824
"memory_usage.RAP";"2018-11-29T10:47:02+02:00";617,582,592
"memory_usage.RAP";"2018-11-29T10:47:04+02:00";616,947,712
"memory_usage.RAP";"2018-11-29T10:47:06+02:00";616,947,712
"memory_usage.RAP";"2018-11-29T10:47:08+02:00";616,935,424
